method,median_end_to_end_ns,median_end_to_end_ms
C0,183171975.0,183.171975
B1,352448860.5,352.4488605
B0,205334921.0,205.334921
C1,310170965.5,310.1709655
B1,332014265.5,332.0142655
C1,185389982.5,185.3899825
B0,342007470.5,342.0074705
B0,179049589.5,179.0495895
C1,53225415.0,53.225415
C0,175765482.5,175.7654825
C0,375934276.5,375.9342765
B1,51702021.5,51.7020215
C0,49800645.0,49.800645
B1,180184204.0,180.184204
B0,52356206.5,52.3562065
B0,201600120.5,201.6001205
B0,51298886.5,51.2988865
B0,210542001.5,210.5420015
B1,179695177.0,179.695177
C0,51110209.5,51.1102095
B1,51208615.0,51.208615
C0,50793786.0,50.793786
C1,356951547.0,356.951547
B1,207944472.0,207.944472
B0,173639061.0,173.639061
B0,344711274.5,344.7112745
B1,360831320.5,360.8313205
B1,345767551.0,345.767551
C0,330206491.5,330.2064915
C1,166612842.5,166.6128425
C0,271115561.0,271.115561
B0,224836314.5,224.8363145
C0,202183339.5,202.1833395
C0,53683771.5,53.6837715
B0,191739561.5,191.7395615
B0,51854517.5,51.8545175
C0,340584177.5,340.5841775
B1,320565703.5,320.5657035
C1,152633491.0,152.633491
C0,53830219.0,53.830219
B1,176940352.5,176.9403525
B1,172166818.5,172.1668185
B1,192301952.0,192.301952
C0,52860851.0,52.860851
C1,322886196.0,322.886196
B1,288859418.0,288.859418
B0,196061254.5,196.0612545
C1,168050005.0,168.050005
C0,329041499.5,329.0414995
C1,164909054.0,164.909054
C1,52269204.0,52.269204
B1,49909616.5,49.9096165
C1,53627614.5,53.6276145
C1,206442419.5,206.4424195
B0,315943180.5,315.9431805
B1,187049420.5,187.0494205
C1,51183712.0,51.183712
B1,331676169.0,331.676169
C1,185910560.5,185.9105605
C1,328052741.5,328.0527415
C0,51950979.0,51.950979
C0,313085074.5,313.0850745
C0,339511124.5,339.5111245
C1,52246120.5,52.2461205
C1,207596352.0,207.596352
C1,326650795.5,326.6507955
C0,205153039.0,205.153039
B1,177797402.0,177.797402
C0,52586999.0,52.586999
B1,312939479.0,312.939479
B1,50979317.0,50.979317
C0,52435812.0,52.435812
B0,51942258.5,51.9422585
B1,51298463.5,51.2984635
B1,350596692.5,350.5966925
C1,51530887.5,51.5308875
C0,318709707.5,318.7097075
B1,299961680.0,299.96168
C0,48250090.0,48.25009
C1,381188874.5,381.1888745
C0,263634083.0,263.634083
B0,51097491.5,51.0974915
C0,201764307.0,201.764307
B0,53278095.0,53.278095
B0,179740496.0,179.740496
C1,51058933.0,51.058933
C1,51636954.5,51.6369545
C1,159197929.5,159.1979295
C0,347267482.0,347.267482
C0,197876191.5,197.8761915
B1,301346820.5,301.3468205
C0,52845148.0,52.845148
B0,57451298.5,57.4512985
C1,52927561.5,52.9275615
B1,193798708.5,193.7987085
C0,51354912.0,51.354912
B0,319613979.5,319.6139795
B1,51856548.5,51.8565485
C1,336320315.5,336.3203155
B0,51568956.5,51.5689565
C1,364179541.0,364.179541
B0,53557584.0,53.557584
B1,150223801.0,150.223801
B1,53809921.5,53.8099215
C1,54118951.5,54.1189515
C1,303314829.0,303.314829
C0,188128986.5,188.1289865
C0,199496168.5,199.4961685
C0,370372719.5,370.3727195
B1,347987013.5,347.9870135
B0,311544780.0,311.54478
B0,185612978.0,185.612978
B0,290636964.0,290.636964
B0,51209337.0,51.209337
C0,195009853.5,195.0098535
B0,317878677.0,317.878677
B0,183516979.0,183.516979
C0,221900956.5,221.9009565
C0,207074275.0,207.074275
B1,314112783.0,314.112783
C0,51817066.5,51.8170665
C1,202098404.0,202.098404
B1,52626397.5,52.6263975
C0,379600544.5,379.6005445
B1,206657957.5,206.6579575
C1,306318700.5,306.3187005
B1,48681575.5,48.6815755
C1,196707973.0,196.707973
C0,311611009.0,311.611009
C0,219699936.5,219.6999365
C0,306564276.5,306.5642765
C1,51239194.0,51.239194
C1,187913704.5,187.9137045
C1,386114602.0,386.114602
C0,53079843.0,53.079843
B1,177289550.0,177.28955
C1,51291676.5,51.2916765
C1,198123547.0,198.123547
C0,53439358.5,53.4393585
C1,51359757.0,51.359757
B0,330058369.0,330.058369
B1,343209706.0,343.209706
C0,352374661.5,352.3746615
C0,144118820.0,144.11882
C0,53946108.5,53.9461085
B1,51994106.5,51.9941065
B1,51623350.0,51.62335
B0,163594266.0,163.594266
C1,327366563.0,327.366563
B1,291212796.5,291.2127965
C1,323721071.5,323.7210715
C1,345422044.0,345.422044
B1,57219663.5,57.2196635
C1,191378166.0,191.378166
C0,50461783.5,50.4617835
C0,222191509.5,222.1915095
C1,53630791.0,53.630791
C0,274564506.0,274.564506
C1,180659114.0,180.659114
B1,52536128.0,52.536128
B0,369634056.0,369.634056
C0,54392746.5,54.3927465
B0,211497418.5,211.4974185
B1,56270045.5,56.2700455
B1,53818821.5,53.8188215
C0,375953627.0,375.953627
C1,372512055.0,372.512055
C0,51369513.0,51.369513
B0,186467870.5,186.4678705
B1,298668548.5,298.6685485
B1,52242000.5,52.2420005
C1,375739701.5,375.7397015
B1,53496870.0,53.49687
C0,50615346.0,50.615346
B0,54562463.5,54.5624635
B1,338748728.0,338.748728
C0,52565557.5,52.5655575
B1,163472887.5,163.4728875
B1,209475059.0,209.475059
B0,208330198.0,208.330198
B0,54593860.0,54.59386
B1,305375754.5,305.3757545
B0,196489914.0,196.489914
B1,53777708.5,53.7777085
C1,201211176.5,201.2111765
B1,55073241.0,55.073241
C0,338184959.5,338.1849595
B1,177321553.5,177.3215535
C1,53241754.5,53.2417545
B1,214732632.5,214.7326325
C1,210030397.5,210.0303975
B0,57206699.0,57.206699
B0,191956617.5,191.9566175
C1,211957959.5,211.9579595
B1,267893396.0,267.893396
C0,210745669.0,210.745669
C1,51890075.5,51.8900755
C1,53148045.5,53.1480455
B0,55657701.5,55.6577015
B0,308964938.5,308.9649385
C1,399806444.5,399.8064445
B1,371582698.5,371.5826985
C0,321580238.5,321.5802385
C0,353532841.0,353.532841
B1,54520893.5,54.5208935
C1,358979425.5,358.9794255
C0,154619776.0,154.619776
B1,195130278.5,195.1302785
B0,366295084.5,366.2950845
B0,53018156.5,53.0181565
B0,276200515.5,276.2005155
B1,321721500.5,321.7215005
C1,53313081.5,53.3130815
B0,167229868.0,167.229868
C1,384314179.0,384.314179
C0,54158062.0,54.158062
B0,52750437.0,52.750437
C0,198713217.0,198.713217
C0,51280575.0,51.280575
B1,52494841.0,52.494841
B0,53112805.5,53.1128055
B1,163054274.5,163.0542745
B0,378283087.0,378.283087
C1,51326622.0,51.326622
B0,330398217.0,330.398217
B1,199695587.0,199.695587
C0,348092116.0,348.092116
B1,51946810.5,51.9468105
C0,345596731.0,345.596731
B1,58201704.0,58.201704
B0,51740269.0,51.740269
B1,53081014.5,53.0810145
C1,323744614.5,323.7446145
B0,196888785.5,196.8887855
C1,286190917.0,286.190917
B0,50507410.5,50.5074105
C1,53000184.5,53.0001845
C0,178237696.0,178.237696
C1,204880507.0,204.880507
B1,52323678.5,52.3236785
C0,294951076.5,294.9510765
B1,208473466.0,208.473466
B1,353087081.0,353.087081
B0,52343375.0,52.343375
B0,55449475.5,55.4494755
B1,181343080.5,181.3430805
C0,206747144.0,206.747144
C0,208172033.5,208.1720335
C0,306374940.0,306.37494
B0,332883253.5,332.8832535
C0,310544917.5,310.5449175
B1,278279257.0,278.279257
B1,318663401.5,318.6634015
C0,199999065.0,199.999065
C0,198648483.0,198.648483
B0,326053949.0,326.053949
B1,300605441.0,300.605441
B0,53350754.0,53.350754
C1,207096532.0,207.096532
C1,52715536.5,52.7155365
C1,298270376.0,298.270376
C1,55495948.0,55.495948
B1,167340633.5,167.3406335
B1,208111604.0,208.111604
B0,317930611.0,317.930611
C0,326964416.5,326.9644165
C0,52599868.0,52.599868
C1,53280142.0,53.280142
B1,348891020.0,348.89102
C0,51679261.5,51.6792615
B0,50584763.0,50.584763
B1,197393633.0,197.393633
C1,174887931.0,174.887931
C1,53793786.0,53.793786
C1,288399452.5,288.3994525
C0,57739156.5,57.7391565
B0,300826044.0,300.826044
B0,370507653.5,370.5076535
C1,222858301.5,222.8583015
C0,190414683.0,190.414683
B1,188092182.0,188.092182
C1,56743149.0,56.743149
B0,332161734.0,332.161734
C0,181845682.5,181.8456825
C0,188227328.0,188.227328
C1,53550291.5,53.5502915
B0,54599798.0,54.599798
C1,352970785.0,352.970785
C1,331636611.5,331.6366115
B0,189694945.5,189.6949455
B0,204708477.0,204.708477
B1,183813192.0,183.813192
C1,411358996.0,411.358996
B0,302250608.5,302.2506085
B1,190735624.0,190.735624
B0,191512217.0,191.512217
B0,383410050.5,383.4100505
B0,193817912.5,193.8179125
B0,344805116.5,344.8051165
C1,201260705.5,201.2607055
B0,52789960.0,52.78996
B0,365863354.0,365.863354
C1,54325772.5,54.3257725
C1,199148103.0,199.148103
B0,53895316.0,53.895316
B0,166342662.0,166.342662
B1,50838639.0,50.838639
C1,217371497.5,217.3714975
B0,205035342.5,205.0353425
B0,189211825.0,189.211825
C0,185382310.5,185.3823105
B0,199582693.0,199.582693
C0,183538141.5,183.5381415
C1,216807491.5,216.8074915
B1,306659291.5,306.6592915
B0,49716871.0,49.716871
B0,295445433.5,295.4454335
C1,351924352.0,351.924352
C0,51816153.5,51.8161535
C0,191499817.5,191.4998175
C0,357311871.5,357.3118715
B1,54441263.5,54.4412635
C1,203252163.0,203.252163
B0,302691069.5,302.6910695
B0,377761575.0,377.761575
C1,55057468.5,55.0574685
C1,206086638.5,206.0866385
C0,212509079.5,212.5090795
B1,402320249.5,402.3202495
C0,190455610.0,190.45561
B0,50713156.5,50.7131565
C0,51757107.0,51.757107
B1,417584794.5,417.5847945
B1,308010139.0,308.010139
C1,52787921.0,52.787921
B0,214437122.5,214.4371225
C0,52272258.0,52.272258
C0,57881365.0,57.881365
B1,52080485.5,52.0804855
B1,292851112.0,292.851112
B1,52030889.5,52.0308895
B1,185609948.5,185.6099485
B1,300291750.0,300.29175
B1,53618271.5,53.6182715
C1,50355262.0,50.355262
B0,260470612.0,260.470612
C0,55939558.0,55.939558
C1,330946097.0,330.946097
C0,52252726.0,52.252726
B0,187792098.0,187.792098
B1,367548488.5,367.5484885
B0,48812689.5,48.8126895
B1,185925948.0,185.925948
B0,336911433.0,336.911433
B1,55102408.5,55.1024085
B0,189575921.0,189.575921
B0,355180120.0,355.18012
B0,173586167.5,173.5861675
C0,52404127.5,52.4041275
C1,55122777.0,55.122777
B0,307675230.0,307.67523
B1,50535693.5,50.5356935
B1,161352917.5,161.3529175
C1,335413733.5,335.4137335
B1,377888038.0,377.888038
B0,169734836.5,169.7348365
B0,183357281.0,183.357281
B1,51529711.5,51.5297115
C0,304696765.0,304.696765
C0,335831799.0,335.831799
B0,52917851.5,52.9178515
C1,347812853.0,347.812853
C1,348537074.5,348.5370745
C0,197778982.0,197.778982
B1,192777353.0,192.777353
B0,220488048.5,220.4880485
C1,203245823.0,203.245823
B0,182709327.5,182.7093275
C1,186886733.0,186.886733
C1,340408375.5,340.4083755
B1,166744252.0,166.744252
B0,322900331.0,322.900331
B1,364668056.5,364.6680565
C0,340940534.0,340.940534
C0,52038103.0,52.038103
C0,54593646.5,54.5936465
C0,52287490.0,52.28749
C0,50040291.0,50.040291
C1,308588577.0,308.588577
C1,209486174.5,209.4861745
C0,202476986.0,202.476986
C1,350165909.5,350.1659095
B0,50264673.0,50.264673
C1,213143998.5,213.1439985
C0,179323199.0,179.323199
B0,180527258.5,180.5272585
B0,354322071.0,354.322071
B0,189541818.5,189.5418185
C0,54246831.0,54.246831
C0,52278703.0,52.278703
C1,403753259.5,403.7532595
B1,310026846.5,310.0268465
B0,300038876.0,300.038876
C1,51962778.5,51.9627785
B0,219068649.5,219.0686495
C1,411178647.0,411.178647
B0,171914924.0,171.914924
C1,197136705.5,197.1367055
C0,53835106.0,53.835106
B1,53284234.5,53.2842345
C1,165014508.0,165.014508
B0,352450001.5,352.4500015
C0,52341622.0,52.341622
C0,169582453.0,169.582453
B1,182979838.0,182.979838
C1,196359632.5,196.3596325
C1,319036089.5,319.0360895
B1,352089982.0,352.089982
B0,198971052.5,198.9710525
C1,52132749.0,52.132749
C0,180862309.0,180.862309
B0,51864231.5,51.8642315
C1,49351548.0,49.351548
B1,331530793.5,331.5307935
C1,310279983.5,310.2799835
C0,339369019.5,339.3690195
B0,50244327.0,50.244327
C0,298143013.5,298.1430135
B0,350040615.0,350.040615
B0,52971683.5,52.9716835
B0,199327735.5,199.3277355
C0,288714636.5,288.7146365
B0,296010126.5,296.0101265
B0,51290163.5,51.2901635
B0,49998195.0,49.998195
C1,196411443.0,196.411443
C0,215345879.5,215.3458795
C1,170394049.0,170.394049
B1,203170929.5,203.1709295
B1,180546529.0,180.546529
B1,160078584.0,160.078584
C1,209283847.0,209.283847
C0,392975736.0,392.975736
B1,199792769.5,199.7927695
C1,51467499.0,51.467499
C0,276981233.5,276.9812335
B0,326512221.0,326.512221
C0,161430186.5,161.4301865
C1,53699099.0,53.699099
C0,326385446.0,326.385446
C1,271900623.5,271.9006235
C0,52337875.0,52.337875
B1,54948715.5,54.9487155
C1,52712175.0,52.712175
C1,184423448.5,184.4234485
B0,272022199.0,272.022199
B1,51642096.5,51.6420965
C0,360817729.0,360.817729
B0,60223375.5,60.2233755
C0,52736238.5,52.7362385
C0,172396450.0,172.39645
C1,52345503.5,52.3455035
C0,52362166.5,52.3621665
C0,202387368.0,202.387368
C1,51513209.5,51.5132095
C0,237012762.5,237.0127625
C0,202114887.0,202.114887
B0,350956840.5,350.9568405
B1,55100605.0,55.100605
C0,347075641.0,347.075641
B0,50671057.0,50.671057
C1,338969093.5,338.9690935
B0,394432620.5,394.4326205
C0,223617890.5,223.6178905
C1,151287664.5,151.2876645
B0,54231306.5,54.2313065
B0,53593509.5,53.5935095
C0,192679514.5,192.6795145
C0,198687008.5,198.6870085
B1,216191203.5,216.1912035
B0,332502143.5,332.5021435
B1,50630465.5,50.6304655
C1,181876397.5,181.8763975
C0,394889285.0,394.889285
B1,375811280.5,375.8112805
C0,358774916.0,358.774916
C1,376514491.0,376.514491
C1,237767041.5,237.7670415
B0,52712020.5,52.7120205
C1,195944684.5,195.9446845
B1,164786067.0,164.786067
C0,251733248.0,251.733248
C0,325473399.0,325.473399
B1,52164675.5,52.1646755
C1,210118961.0,210.118961
C1,313987174.0,313.987174
C0,52504029.5,52.5040295
C1,56439303.0,56.439303
C0,206879092.0,206.879092
B1,194682426.5,194.6824265
B1,207534424.0,207.534424
C0,427236787.5,427.2367875
C0,53875828.5,53.8758285
C1,51421574.5,51.4215745
C1,52731724.5,52.7317245
C1,196352247.0,196.352247
B1,332527347.0,332.527347
B0,52423249.0,52.423249
B1,222104267.5,222.1042675
B0,51896245.0,51.896245
B0,51988467.0,51.988467
C1,353822058.5,353.8220585
C1,169025830.0,169.02583
B0,330347563.5,330.3475635
C1,54189572.5,54.1895725
C1,175734012.5,175.7340125
C1,345129856.0,345.129856
B1,52727396.0,52.727396
C1,342016621.0,342.016621
B1,53399641.0,53.399641
B1,341713570.0,341.71357
B0,172433214.5,172.4332145
B0,217785400.5,217.7854005
C1,324342605.5,324.3426055
C0,373241091.0,373.241091
C0,196920438.5,196.9204385
B1,352064588.0,352.064588
C1,383804521.5,383.8045215
C0,210884641.0,210.884641
B0,164176479.5,164.1764795
C0,157291911.0,157.291911
B1,205852782.0,205.852782
C0,363731369.0,363.731369
B0,363919619.0,363.919619
B1,328548696.5,328.5486965
B0,50477092.0,50.477092
C1,210351237.5,210.3512375
B0,220515298.0,220.515298
B1,326012283.0,326.012283
B1,192883979.5,192.8839795
C1,52009205.5,52.0092055
C0,204803066.5,204.8030665
B1,305327817.5,305.3278175
B0,51921910.5,51.9219105
B1,374738013.5,374.7380135
C0,49425794.0,49.425794
C1,59148957.0,59.148957
B1,59756013.0,59.756013
B1,380419581.5,380.4195815
C1,54950681.5,54.9506815
C1,194810905.0,194.810905
B0,188764270.0,188.76427
B1,195806076.5,195.8060765
B0,188681748.0,188.681748
C0,197270257.5,197.2702575
B0,351074661.5,351.0746615
C1,55181456.5,55.1814565
B1,290362830.0,290.36283
C1,355429609.5,355.4296095
B1,55650633.0,55.650633
B0,372112728.5,372.1127285
C1,206410869.0,206.410869
B0,50751759.5,50.7517595
B0,50592194.5,50.5921945
C1,349076486.0,349.076486
C0,52563209.0,52.563209
B1,361553364.0,361.553364
C0,195726531.5,195.7265315
B1,213276825.0,213.276825
B0,55160937.0,55.160937
C0,218540178.5,218.5401785
C0,351676329.5,351.6763295
B1,52674027.0,52.674027
C0,329990842.0,329.990842
C0,211208646.5,211.2086465
C1,226513094.0,226.513094
B0,203058201.0,203.058201
B0,53421572.5,53.4215725
B0,160148591.5,160.1485915
C0,54622454.0,54.622454
C0,285923645.5,285.9236455
B0,192712596.5,192.7125965
B0,374039407.5,374.0394075
B1,55578694.0,55.578694
C1,219193348.5,219.1933485
C1,52566049.0,52.566049
B1,352446615.0,352.446615
C0,205828268.0,205.828268
B0,56925604.5,56.9256045
B0,193520936.5,193.5209365
C0,432113677.0,432.113677
B1,203416653.5,203.4166535
C0,53352726.5,53.3527265
C1,347385833.0,347.385833
C1,347918209.5,347.9182095
C1,50572858.5,50.5728585
B1,52502126.0,52.502126
B1,52680857.0,52.680857
C1,50026700.5,50.0267005
B0,221863155.5,221.8631555
B1,207031842.5,207.0318425
C1,54393220.5,54.3932205
B1,57263967.0,57.263967
B1,50175301.5,50.1753015
B1,213681874.5,213.6818745
B0,305295325.5,305.2953255
C1,191513464.5,191.5134645
B0,276683917.5,276.6839175
B1,377524541.0,377.524541
B1,210563946.5,210.5639465
C1,52748513.5,52.7485135
B0,50588083.0,50.588083
B1,53566906.5,53.5669065
B1,399245240.5,399.2452405
B1,51163168.0,51.163168
B0,307104057.5,307.1040575
C0,50541237.5,50.5412375
C0,368208397.5,368.2083975
B1,56066918.0,56.066918
B1,191925123.0,191.925123
C0,50984880.5,50.9848805
B0,188446625.0,188.446625
C1,435625362.5,435.6253625
C0,334064962.0,334.064962
B0,50353477.0,50.353477
C1,201824773.5,201.8247735
B1,52062281.0,52.062281
B1,398517046.0,398.517046
B0,404838778.5,404.8387785
C1,348153150.0,348.15315
C0,360897570.5,360.8975705
B1,53781796.5,53.7817965
B0,51145011.5,51.1450115
C1,56083408.0,56.083408
B1,211487593.5,211.4875935
B1,213116297.0,213.116297
C0,355807311.5,355.8073115
C0,328481283.0,328.481283
C1,53343925.0,53.343925
B1,400338002.0,400.338002
C0,53614106.0,53.614106
B1,180801805.5,180.8018055
B0,362835430.0,362.83543
C0,198482097.5,198.4820975
B0,336298149.0,336.298149
C0,53624539.5,53.6245395
B0,195903031.0,195.903031
B0,357832906.0,357.832906
C1,351077576.0,351.077576
B0,61243889.5,61.2438895
C0,50967775.5,50.9677755
B0,327522435.5,327.5224355
C1,52184031.0,52.184031
C1,338328364.0,338.328364
C0,359646102.5,359.6461025
B0,51466383.0,51.466383
C0,215307341.5,215.3073415
B1,343917340.5,343.9173405
B1,209488115.0,209.488115
C0,58594751.0,58.594751
B0,53109929.5,53.1099295
C0,338384379.0,338.384379
B1,196726206.5,196.7262065
B1,409609143.0,409.609143
C1,60667617.0,60.667617
B1,52097250.0,52.09725
B0,285187565.0,285.187565
B1,349361739.5,349.3617395
C1,164743827.5,164.7438275
B0,52208132.0,52.208132
B1,51894894.0,51.894894
C1,390384963.5,390.3849635
C1,210947976.0,210.947976
C0,56026564.0,56.026564
B0,195739685.0,195.739685
C1,279951147.0,279.951147
B1,53772193.5,53.7721935
C1,203038745.0,203.038745
C0,236047563.0,236.047563
B1,382615939.5,382.6159395
C0,179560953.5,179.5609535
C1,340295705.5,340.2957055
B0,208251137.5,208.2511375
C1,368873771.0,368.873771
C1,202383598.5,202.3835985
C1,52464795.0,52.464795
C1,194570418.5,194.5704185
B1,55333388.0,55.333388
B0,210709002.0,210.709002
C0,53714827.0,53.714827
B0,185853547.0,185.853547
B0,190965771.5,190.9657715
B0,355033112.5,355.0331125
B0,55264320.0,55.26432
C1,367381847.0,367.381847
C1,222239683.5,222.2396835
B1,318278131.5,318.2781315
C0,54223995.0,54.223995
C0,53283353.5,53.2833535
C1,52587459.0,52.587459
C0,240235678.0,240.235678
C1,50621736.0,50.621736
B1,52867253.5,52.8672535
B0,204186858.5,204.1868585
C0,51535018.5,51.5350185
B0,310846144.5,310.8461445
C1,54063166.5,54.0631665
B0,187259979.5,187.2599795
C1,325657621.0,325.657621
B0,56709746.0,56.709746
C1,366027211.0,366.027211
B1,345815494.0,345.815494
B0,51849340.5,51.8493405
C0,424737995.0,424.737995
C1,62226686.0,62.226686
C0,319778538.0,319.778538
B0,154532794.5,154.5327945
C0,328400135.5,328.4001355
C1,226907855.5,226.9078555
C0,201752617.0,201.752617
B1,330349218.5,330.3492185
B1,51857915.0,51.857915
C0,359417947.5,359.4179475
B1,180680165.0,180.680165
C1,49531955.0,49.531955
B1,281384002.5,281.3840025
B0,203936278.0,203.936278
C1,211929060.5,211.9290605
B1,377391789.0,377.391789
B1,205355015.5,205.3550155
C1,49733586.5,49.7335865
B0,53921995.5,53.9219955
C1,54654353.5,54.6543535
C0,50758710.0,50.75871
C0,51499035.0,51.499035
C1,50403506.0,50.403506
C0,185926918.5,185.9269185
C1,253640121.5,253.6401215
C1,325988215.5,325.9882155
B1,49720945.0,49.720945
B1,61113052.5,61.1130525
B1,190509014.0,190.509014
B0,198536109.5,198.5361095
C1,53872379.5,53.8723795
C0,213247616.5,213.2476165
C1,51905103.0,51.905103
B0,51388503.5,51.3885035
C1,51944593.0,51.944593
C0,357337860.0,357.33786
B1,305837147.0,305.837147
B1,296631171.0,296.631171
C1,226673241.0,226.673241
C1,167475687.5,167.4756875
C1,337795431.5,337.7954315
C0,56275604.0,56.275604
C0,314810562.5,314.8105625
C0,53328227.5,53.3282275
C0,356239783.0,356.239783
B0,51688236.5,51.6882365
B0,50659473.0,50.659473
B0,427998550.5,427.9985505
B1,207535208.5,207.5352085
B1,316535497.0,316.535497
B1,177454086.5,177.4540865
B0,55116688.5,55.1166885
B0,297799267.5,297.7992675
C1,52065113.5,52.0651135
B1,229834230.5,229.8342305
C0,346474352.5,346.4743525
B0,319894208.5,319.8942085
B1,197410976.0,197.410976
C1,54072999.5,54.0729995
C0,203074484.5,203.0744845
B0,339845987.0,339.845987
B1,180183069.5,180.1830695
B0,415303470.0,415.30347
B1,200625058.5,200.6250585
C1,357627955.0,357.627955
B0,207612808.0,207.612808
B0,350406168.0,350.406168
B1,56687918.0,56.687918
B0,55694335.0,55.694335
C1,52378264.5,52.3782645
B1,200868289.5,200.8682895
C0,318731430.5,318.7314305
B0,57022400.0,57.0224
B0,201042011.5,201.0420115
B0,317415071.0,317.415071
B1,194682664.5,194.6826645
B0,191654210.0,191.65421
C0,53127413.0,53.127413
C0,53438789.5,53.4387895
B0,176429957.5,176.4299575
C0,313312967.5,313.3129675
B1,215880502.5,215.8805025
B0,223671286.0,223.671286
C0,178135051.5,178.1350515
B0,202573609.0,202.573609
B0,184114506.0,184.114506
C0,387956954.0,387.956954
B0,60224848.0,60.224848
C1,471491893.0,471.491893
C1,214522601.0,214.522601
B0,54274474.5,54.2744745
C0,56179771.5,56.1797715
B0,54582407.5,54.5824075
C0,318180177.0,318.180177
C1,396957643.5,396.9576435
B1,55828710.0,55.82871
C0,311997154.5,311.9971545
C1,356486555.5,356.4865555
B0,204982549.5,204.9825495
C0,51496233.0,51.496233
B1,188193868.5,188.1938685
C0,59712487.5,59.7124875
C0,204285390.5,204.2853905
C0,320951292.0,320.951292
C1,227120519.0,227.120519
C0,53110503.0,53.110503
B0,52272611.0,52.272611
B1,337180385.5,337.1803855
B1,242782231.5,242.7822315
C0,342889756.0,342.889756
B1,408294393.5,408.2943935
B1,370629364.0,370.629364
C1,203677519.0,203.677519
B1,55953515.5,55.9535155
C0,363125677.0,363.125677
B1,48995841.0,48.995841
B0,211197685.0,211.197685
C0,408406494.0,408.406494
C0,179185262.5,179.1852625
B1,56679704.5,56.6797045
B0,359003674.5,359.0036745
B1,328766591.5,328.7665915
C1,59603675.0,59.603675
C1,212921038.0,212.921038
C1,193382821.5,193.3828215
C0,51916765.0,51.916765
B1,341729335.0,341.729335
C1,219933916.5,219.9339165
C0,186419639.5,186.4196395
C0,403377076.5,403.3770765
B0,374812579.5,374.8125795
B0,388999439.5,388.9994395
B0,440137191.5,440.1371915
C0,52228225.5,52.2282255
C1,222875218.5,222.8752185
B1,187596368.5,187.5963685
C0,187457188.0,187.457188
C1,400582870.0,400.58287
B1,402216961.5,402.2169615
C0,190062450.0,190.06245
C1,53020698.5,53.0206985
C0,56838946.5,56.8389465
B0,193376465.0,193.376465
B1,52327969.0,52.327969
C0,193725900.5,193.7259005
B0,200402999.0,200.402999
C1,52672931.0,52.672931
C0,202238597.5,202.2385975
C0,52108663.5,52.1086635
B0,188839952.5,188.8399525
C0,304683240.5,304.6832405
C0,311354732.0,311.354732
B1,54878642.5,54.8786425
C1,52346500.0,52.3465
C1,198931072.5,198.9310725
B0,187640954.5,187.6409545
C1,49641925.0,49.641925
C1,51185920.5,51.1859205
B1,282773669.0,282.773669
C1,66458755.5,66.4587555
C0,225283748.0,225.283748
C1,199726835.5,199.7268355
B1,153694461.0,153.694461
B0,51477409.0,51.477409
C0,196257744.5,196.2577445
C1,422317119.0,422.317119
B0,278469932.5,278.4699325
C0,51820150.0,51.82015
C0,223210446.0,223.210446
C0,163704201.0,163.704201
B1,329659284.0,329.659284
C0,221901883.0,221.901883
C0,56588549.0,56.588549
C1,164068794.5,164.0687945
C0,204289899.0,204.289899
B0,309380016.0,309.380016
B1,195652761.0,195.652761
C1,58763015.5,58.7630155
B0,184948807.0,184.948807
B1,333907172.0,333.907172
C1,367384368.5,367.3843685
C0,185850294.5,185.8502945
C0,360388671.0,360.388671
C0,175525717.5,175.5257175
C0,373926057.5,373.9260575
C1,359653121.5,359.6531215
B0,341511693.5,341.5116935
B0,334418462.5,334.4184625
B1,52060418.0,52.060418
B1,186540668.0,186.540668
C1,323435335.0,323.435335
B0,52303545.5,52.3035455
B0,50712696.5,50.7126965
B0,325786498.0,325.786498
B1,242369585.5,242.3695855
B0,397370521.0,397.370521
B1,348703854.0,348.703854
C1,59472867.5,59.4728675
B1,191582855.0,191.582855
B1,57483824.0,57.483824
B1,236709866.5,236.7098665
B0,52373994.0,52.373994
B1,53220625.5,53.2206255
C0,161656475.5,161.6564755
B1,63169139.0,63.169139
B0,56485795.5,56.4857955
C1,274719103.0,274.719103
C0,327881301.0,327.881301
B1,202493836.5,202.4938365
C1,359888880.0,359.88888
B1,52148551.5,52.1485515
B1,52007650.5,52.0076505
B0,339773640.0,339.77364
C1,198635203.0,198.635203
B1,55522597.0,55.522597
B0,339463755.5,339.4637555
B0,54201881.0,54.201881
C0,52511973.0,52.511973
B0,190768512.5,190.7685125
B1,347823293.5,347.8232935
C1,355806550.5,355.8065505
C0,52851006.0,52.851006
B0,218737654.5,218.7376545
B0,49963231.5,49.9632315
C0,184246775.5,184.2467755
B1,56821099.5,56.8210995
C1,318463671.5,318.4636715
C1,207111114.5,207.1111145
B1,397140382.5,397.1403825
C1,380811920.5,380.8119205
B0,207853844.5,207.8538445
B1,54283710.0,54.28371
C1,217028191.5,217.0281915
C1,299935816.0,299.935816
C1,271699194.5,271.6991945
C1,220137458.5,220.1374585
B1,50722764.0,50.722764
B1,162588445.5,162.5884455
B0,53403407.5,53.4034075
B1,52092445.5,52.0924455
B1,218786031.5,218.7860315
C0,365334090.0,365.33409
C0,59690352.0,59.690352
C1,198644240.5,198.6442405
C1,390415157.0,390.415157
B1,406100003.0,406.100003
C0,53423233.0,53.423233
C1,217617513.5,217.6175135
C0,376180951.0,376.180951
